date,long_ret,short_ret,gross_ret,turnover,cost,net_ret,period,strategy
1993-06-22,-0.007272700000000002,-0.006656100000000001,-0.000616600000000001,0.55,0.000275,-0.0008916000000000011,1,Short-Term Reversal
1993-06-23,0.011520699999999998,0.006808099999999999,0.004712599999999999,0.35,0.000175,0.004537599999999999,1,Short-Term Reversal
1993-06-24,-0.0056409,-0.002811900000000001,-0.002828999999999999,0.4,0.0002,-0.003028999999999999,1,Short-Term Reversal
1993-06-25,0.0212671,0.022007899999999997,-0.0007407999999999963,0.30000000000000004,0.00015000000000000001,-0.0008907999999999963,1,Short-Term Reversal
1993-06-28,-0.0036126000000000005,-0.014283100000000002,0.010670500000000001,0.45,0.000225,0.010445500000000002,1,Short-Term Reversal
1993-06-29,-0.0352048,-0.007169299999999998,-0.028035500000000005,0.55,0.000275,-0.028310500000000006,1,Short-Term Reversal
1993-06-30,0.0008270999999999997,0.0006201000000000002,0.0002069999999999995,0.55,0.000275,-6.800000000000051e-05,1,Short-Term Reversal
1993-07-01,0.0105431,-0.0040686,0.0146117,0.30000000000000004,0.00015000000000000001,0.0144617,1,Short-Term Reversal
1993-07-02,-0.0050853999999999995,-0.0006162999999999997,-0.0044691,0.4,0.0002,-0.0046691,1,Short-Term Reversal
1993-07-06,0.0060707999999999995,-0.014979399999999999,0.021050199999999998,0.55,0.000275,0.020775199999999997,1,Short-Term Reversal
1993-07-07,0.0316743,0.0061013,0.025573000000000002,0.6,0.0003,0.025273,1,Short-Term Reversal
1993-07-08,0.0010940999999999993,0.021742499999999998,-0.020648399999999997,0.55,0.000275,-0.020923399999999998,1,Short-Term Reversal
1993-07-09,-0.0010569999999999996,-0.0168197,0.0157627,0.45,0.000225,0.015537700000000002,1,Short-Term Reversal
1993-07-12,0.021707300000000002,0.003948500000000001,0.0177588,0.35,0.000175,0.0175838,1,Short-Term Reversal
1993-07-13,-0.0129886,0.0017257000000000006,-0.0147143,0.55,0.000275,-0.014989299999999999,1,Short-Term Reversal
1993-07-14,0.0138349,-0.002458899999999999,0.0162938,0.5,0.00025,0.0160438,1,Short-Term Reversal
1993-07-15,-0.0136047,0.00016960000000000022,-0.013774300000000001,0.6,0.0003,-0.014074300000000001,1,Short-Term Reversal
1993-07-16,-0.010044,-0.003205299999999999,-0.006838700000000001,0.55,0.000275,-0.0071137000000000014,1,Short-Term Reversal
1993-07-19,-0.0013369000000000018,0.003737699999999999,-0.005074600000000001,0.35,0.000175,-0.005249600000000001,1,Short-Term Reversal
1993-07-20,0.0027515000000000005,-0.0040066,0.0067581,0.3,0.00015,0.0066081,1,Short-Term Reversal
1993-07-21,-0.0157782,-0.002156599999999999,-0.013621600000000001,0.5,0.00025,-0.013871600000000001,1,Short-Term Reversal
1993-07-22,0.008756000000000002,0.0153698,-0.006613799999999998,0.35,0.000175,-0.006788799999999998,1,Short-Term Reversal
1993-07-23,4.380000000000009e-05,-0.00018399999999999943,0.00022779999999999952,0.4,0.0002,2.779999999999951e-05,1,Short-Term Reversal
1993-07-26,-0.0107823,-0.006967899999999999,-0.0038144000000000008,0.4,0.0002,-0.0040144,1,Short-Term Reversal
1993-07-27,0.016133500000000002,0.0010574,0.015076100000000002,0.5,0.00025,0.014826100000000002,1,Short-Term Reversal
1993-07-28,0.0108191,0.011587000000000004,-0.0007679000000000036,0.45,0.000225,-0.0009929000000000036,1,Short-Term Reversal
1993-07-29,-0.0036060000000000007,-0.0035242000000000003,-8.180000000000036e-05,0.39999999999999997,0.00019999999999999998,-0.00028180000000000034,1,Short-Term Reversal
1993-07-30,0.0137493,-0.0028162999999999994,0.0165656,0.25,0.000125,0.0164406,1,Short-Term Reversal
1993-08-02,-0.017588399999999997,-0.0139103,-0.0036780999999999966,0.5,0.00025,-0.003928099999999997,1,Short-Term Reversal
1993-08-03,0.014954699999999998,0.012375700000000002,0.0025789999999999962,0.45,0.000225,0.0023539999999999963,1,Short-Term Reversal
